venta_id,fecha_hora,tienda_id,sku,cantidad,monto,moneda,tipo_comprobante
V00077820,2026-02-04 09:11:03,T039,CN-00070,1,386.65,MXN,I
V00077821,2026-02-04 07:54:47,T039,CN-00036,1,306.9,MXN,I
V00077822,2026-02-04 13:41:39,T004,CN-00045,2,193.41,MXN,I
V00077823,2026-02-04 16:48:55,T018,CN-00019,1,265.6,MXN,I
V00077824,2026-02-04 07:46:16,T026,CN-00034,1,106.86,MXN,I
V00077825,2026-02-04 12:41:17,T013,CN-00044,1,257.91,MXN,I
V00077826,2026-02-04 11:39:54,T001,CN-00028,1,374.06,MXN,I
V00077827,2026-02-04 19:41:35,T007,CN-00054,2,222.77,MXN,I
V00077828,2026-02-04 18:43:08,T021,CN-00046,1,546.13,MXN,I
V00077829,2026-02-04 16:08:04,T038,CN-00069,1,373.03,MXN,I
V00077830,2026-02-04 11:27:39,T029,CN-00001,1,73.5,MXN,I
V00077831,2026-02-04 07:04:52,T032,CN-00048,1,25.54,MXN,I
V00077832,2026-02-04 13:43:31,T036,CN-00024,1,322.29,MXN,I
V00077833,2026-02-04 14:46:41,T006,CN-00043,2,365.9,MXN,I
V00077834,2026-02-04 10:43:13,T015,CN-00068,1,40.5,MXN,I
V00077835,2026-02-04 18:03:42,T015,CN-00022,1,170.39,MXN,I
V00077836,2026-02-04 13:52:22,T034,CN-00059,1,258.07,MXN,I
V00077837,2026-02-04 10:53:29,T001,CN-00017,1,165.12,MXN,I
V00077838,2026-02-04 16:14:07,T003,CN-00058,1,79.18,MXN,I
V00077839,2026-02-04 15:00:09,T029,CN-00041,1,77.36,MXN,I
V00077840,2026-02-04 15:20:49,T003,CN-00023,3,473.19,MXN,I
V00077841,2026-02-04 13:54:55,T012,CN-00010,1,346.57,MXN,I
V00077842,2026-02-04 08:15:19,T031,CN-00013,1,203.04,MXN,I
V00077843,2026-02-04 08:18:32,T027,CN-00069,1,371.18,MXN,I
V00077844,2026-02-04 07:52:34,T028,CN-00036,1,320.06,MXN,I
V00077845,2026-02-04 12:20:05,T027,CN-00021,1,25.78,MXN,I
V00077846,2026-02-04 11:15:05,T013,CN-00012,1,130.57,MXN,I
V00077847,2026-02-04 15:47:16,T039,CN-00045,1,95.6,MXN,I
V00077848,2026-02-04 08:43:25,T032,CN-00008,1,38.01,MXN,I
V00077849,2026-02-04 11:26:22,T038,CN-00024,1,336.42,MXN,I
V00077850,2026-02-04 18:30:29,T019,CN-00056,1,16.9,MXN,I
V00077851,2026-02-04 18:41:09,T028,CN-00047,1,515.05,MXN,I
V00077852,2026-02-04 08:34:19,T011,CN-00062,1,170.51,MXN,I
V00077853,2026-02-04 07:16:12,T004,CN-00043,1,186.05,MXN,I
V00077854,2026-02-04 11:05:12,T027,CN-00025,1,47.86,MXN,I
V00077855,2026-02-04 15:01:53,T024,CN-00001,1,75.16,MXN,I
V00077856,2026-02-04 14:59:29,T006,CN-00036,1,317.05,MXN,I
V00077857,2026-02-04 10:19:02,T033,CN-00013,1,197.69,MXN,I
V00077858,2026-02-04 15:17:53,T016,CN-00044,2,511.3,MXN,I
V00077859,2026-02-04 13:48:28,T001,CN-00016,1,88.45,MXN,I
V00077860,2026-02-04 15:42:34,T029,CN-00031,1,541.89,MXN,I
V00077861,2026-02-04 13:29:21,T003,CN-00057,1,191.56,MXN,I
V00077862,2026-02-04 14:13:27,T027,CN-00047,3,1432.19,MXN,I
V00077863,2026-02-04 16:45:41,T030,CN-00017,1,157.24,MXN,I
V00077864,2026-02-04 15:27:07,T025,CN-00052,1,166.58,MXN,I
V00077865,2026-02-04 08:43:40,T021,CN-00067,1,285.07,MXN,E
V00077866,2026-02-04 13:07:30,T033,CN-00033,1,259.43,MXN,I
V00077867,2026-02-04 14:37:23,T027,CN-00004,1,671.08,MXN,E
V00077868,2026-02-04 15:28:43,T038,CN-00034,1,111.41,MXN,I
V00077869,2026-02-04 14:07:15,T003,CN-00010,1,356.53,MXN,I
V00077870,2026-02-04 07:31:56,T029,CN-00012,1,136.1,MXN,I
V00077871,2026-02-04 13:27:25,T034,CN-00004,1,705.37,MXN,I
V00077872,2026-02-04 11:33:31,T030,CN-00020,1,579.61,MXN,I
V00077873,2026-02-04 14:07:50,T031,CN-00045,1,96.65,MXN,I
V00077874,2026-02-04 17:30:47,T022,CN-00041,1,77.41,MXN,I
V00077875,2026-02-04 14:52:36,T034,CN-00002,1,129.63,MXN,I
V00077876,2026-02-04 17:05:12,T004,CN-00042,1,89.98,MXN,I
V00077877,2026-02-04 15:52:46,T002,CN-00061,1,297.01,MXN,I
V00077878,2026-02-04 07:32:57,T033,CN-00045,1,96.03,MXN,I
V00077879,2026-02-04 18:16:01,T004,CN-00008,3,115.65,MXN,I
V00077880,2026-02-04 17:06:37,T020,CN-00023,1,151.71,MXN,I
V00077881,2026-02-04 07:51:18,T025,CN-00062,1,160.52,MXN,I
V00077882,2026-02-04 08:32:11,T039,CN-00028,1,387.35,MXN,I
V00077883,2026-02-04 17:26:36,T038,CN-00043,1,184.81,MXN,I
V00077884,2026-02-04 09:20:13,T002,CN-00069,5,1848.35,MXN,I
V00077885,2026-02-04 11:51:37,T037,CN-00036,1,313.13,MXN,I
V00077886,2026-02-05 14:18:02,T039,CN-00048,1,25.45,MXN,I
V00077887,2026-02-05 08:21:50,T035,CN-00046,1,550.31,MXN,I
V00077888,2026-02-05 14:31:35,T025,CN-00056,1,16.91,MXN,E
V00077889,2026-02-05 14:44:55,T021,CN-00054,2,222.12,MXN,I
V00077890,2026-02-05 12:27:47,T026,CN-00020,1,584.81,MXN,I
V00077891,2026-02-05 12:54:05,T011,CN-00053,1,144.62,MXN,I
V00077892,2026-02-05 13:20:56,T004,CN-00025,2,99.58,MXN,I
V00077893,2026-02-05 14:35:03,T004,CN-00006,1,201.77,MXN,E
V00077894,2026-02-05 07:47:50,T032,CN-00064,1,87.11,MXN,I
V00077895,2026-02-05 09:35:07,T004,CN-00005,1,20.01,MXN,I
V00077896,2026-02-05 21:44:19,T026,CN-00030,2,464.39,MXN,I
V00077897,2026-02-05 08:36:38,T032,CN-00064,2,172.89,MXN,I
V00077898,2026-02-05 13:05:08,T028,CN-00017,1,155.85,MXN,I
V00077899,2026-02-05 12:11:24,T026,CN-00042,5,426.1,MXN,I
V00077900,2026-02-05 08:24:06,T027,CN-00053,2,286.85,MXN,I
V00077901,2026-02-05 18:22:06,T036,CN-00039,1,792.75,MXN,I
V00077902,2026-02-05 09:10:33,T001,CN-00012,1,134.29,MXN,T
V00077903,2026-02-05 13:53:37,T017,CN-00047,1,477.32,MXN,I
V00077904,2026-02-05 07:30:11,T025,CN-00012,1,138.03,MXN,I
V00077905,2026-02-05 13:11:55,T008,CN-00021,1,25.92,MXN,I
V00077906,2026-02-05 08:06:09,T036,CN-00024,1,322.81,MXN,I
V00077907,2026-02-05 14:51:16,T013,CN-00033,1,257.58,MXN,I
V00077908,2026-02-05 18:10:32,T014,CN-00030,3,692.19,MXN,I
V00077909,2026-02-05 13:44:33,T017,CN-00033,1,273.52,MXN,I
V00077910,2026-02-05 16:27:11,T040,CN-00012,1,138.44,MXN,I
V00077911,2026-02-05 15:56:30,T035,CN-00044,3,761.43,MXN,I
V00077912,2026-02-05 16:02:47,T019,CN-00028,1,384.66,MXN,N
V00077913,2026-02-05 11:06:31,T039,CN-00045,2,205.17,MXN,I
V00077914,2026-02-05 09:13:55,T020,CN-00047,1,512.5,MXN,I
V00077915,2026-02-05 17:01:49,T005,CN-00055,2,1294.85,MXN,I
V00077916,2026-02-05 08:04:42,T040,CN-00063,1,86.31,MXN,I
V00077917,2026-02-05 11:54:19,T025,CN-00010,1,351.07,MXN,I
V00077918,2026-02-05 12:26:27,T032,CN-00056,1,16.6,MXN,I
V00077919,2026-02-05 10:15:33,T038,CN-00011,1,29.27,MXN,I
V00077920,2026-02-05 18:57:55,T026,CN-00053,1,133.54,MXN,I
V00077921,2026-02-05 16:19:13,T012,CN-00041,1,79.34,MXN,N
V00077922,2026-02-05 08:42:11,T040,CN-00031,1,525.1,MXN,I
V00077923,2026-02-05 13:57:26,T007,CN-00001,1,73.64,MXN,I
V00077924,2026-02-05 14:34:12,T004,CN-00063,1,81.47,MXN,I
V00077925,2026-02-05 09:25:26,T025,CN-00021,1,26.53,MXN,I
V00077926,2026-02-05 10:49:14,T008,CN-00059,1,258.47,MXN,I
V00077927,2026-02-05 15:05:31,T019,CN-00004,1,692.86,MXN,I
V00077928,2026-02-05 15:24:32,T002,CN-00049,1,89.84,MXN,I
V00077929,2026-02-05 13:15:48,T001,CN-00027,1,92.84,MXN,I
V00077930,2026-02-05 15:42:23,T021,CN-00062,1,169.99,MXN,I
V00077931,2026-02-05 15:50:38,T005,CN-00018,2,492.04,MXN,I
V00077932,2026-02-05 14:00:27,T009,CN-00063,1,83.41,MXN,I
V00077933,2026-02-05 15:01:27,T030,CN-00067,2,605.02,MXN,I
V00077934,2026-02-05 18:08:43,T014,CN-00038,1,347.74,MXN,I
V00077935,2026-02-05 14:01:11,T035,CN-00044,1,260.12,MXN,I
V00077936,2026-02-05 09:50:16,T030,CN-00034,1,112.87,MXN,I
V00077937,2026-02-05 15:12:43,T010,CN-00029,1,613.32,MXN,I
V00077938,2026-02-05 07:29:25,T023,CN-00028,1,383.33,MXN,E
V00077939,2026-02-05 17:18:33,T005,CN-00041,1,75.56,MXN,I
V00077940,2026-02-05 09:12:21,T023,CN-00030,1,224.36,MXN,I
V00077941,2026-02-05 17:48:08,T006,CN-00019,1,269.67,MXN,I
V00077942,2026-02-05 16:21:17,T032,CN-00046,1,540.59,MXN,I
V00077943,2026-02-05 13:04:49,T023,CN-00036,1,322.53,MXN,I
V00077944,2026-02-05 15:15:32,T030,CN-00050,1,89.05,MXN,I
V00077945,2026-02-05 18:52:26,T031,CN-00031,1,536.43,MXN,I
V00077946,2026-02-05 11:08:47,T001,CN-00049,2,175.65,MXN,I
V00077947,2026-02-05 16:16:13,T012,CN-00018,1,234.85,MXN,I
V00077948,2026-02-05 13:58:43,T015,CN-00063,1,86.42,MXN,I
V00077949,2026-02-05 12:16:42,T039,CN-00055,2,1213.29,MXN,I
V00077950,2026-02-05 16:05:19,T024,CN-00044,1,257.67,MXN,I
V00077951,2026-02-05 20:19:21,T018,CN-00026,1,160.19,MXN,I
V00077952,2026-02-05 21:03:00,T018,CN-00052,1,176.06,MXN,I
V00077953,2026-02-05 07:18:11,T023,CN-00039,1,775.27,MXN,I
V00077954,2026-02-05 12:24:23,T004,CN-00044,2,514.38,MXN,I
V00077955,2026-02-05 11:55:17,T040,CN-00041,1,76.33,MXN,I
V00077956,2026-02-05 09:17:05,T013,CN-00010,1,363.9,MXN,I
V00077957,2026-02-05 10:00:50,T005,CN-00020,2,1208.75,MXN,I
V00077958,2026-02-05 14:45:51,T015,CN-00023,3,454.88,MXN,I
V00077959,2026-02-05 16:12:24,T036,CN-00049,5,445.78,MXN,I
V00077960,2026-02-05 12:06:10,T009,CN-00063,1,82.22,MXN,I
V00077961,2026-02-05 16:34:54,T004,CN-00059,1,256.99,MXN,I
V00077962,2026-02-05 17:02:55,T006,CN-00047,1,481.9,MXN,I
V00077963,2026-02-05 15:13:56,T004,CN-00031,1,529.1,MXN,I
V00077964,2026-02-05 13:38:02,T002,CN-00048,1,25.59,MXN,I
V00077965,2026-02-05 07:15:14,T011,CN-00047,1,510.21,MXN,I
V00077966,2026-02-05 12:45:38,T037,CN-00036,1,320.34,MXN,I
V00077967,2026-02-05 09:06:48,T007,CN-00002,1,136.55,MXN,I
V00077968,2026-02-05 10:34:17,T011,CN-00008,1,39.26,MXN,I
V00077969,2026-02-05 15:30:08,T025,CN-00024,1,337.11,MXN,E
V00077970,2026-02-05 12:20:08,T016,CN-00015,1,357.42,MXN,I
V00077971,2026-02-05 13:03:33,T038,CN-00022,1,163.93,MXN,I
V00077972,2026-02-05 13:53:29,T032,CN-00004,8,5539.33,MXN,I
V00077973,2026-02-05 10:29:27,T017,CN-00058,1,77.83,MXN,I
V00077974,2026-02-05 12:59:05,T007,CN-00069,1,376.89,MXN,I
V00077975,2026-02-05 17:57:33,T031,CN-00001,1,75.7,MXN,I
V00077976,2026-02-05 07:16:05,T010,CN-00039,4,3136.55,MXN,E
V00077977,2026-02-05 08:34:23,T015,CN-00006,1,194.64,MXN,I
V00077978,2026-02-05 12:02:41,T018,CN-00061,2,582.5,MXN,I
V00077979,2026-02-05 12:13:30,T029,CN-00057,1,185.07,MXN,I
V00077980,2026-02-05 14:47:35,T021,CN-00059,1,263.05,MXN,E
V00077981,2026-02-05 12:14:15,T004,CN-00016,1,85.83,MXN,I
V00077982,2026-02-05 11:26:28,T037,CN-00011,1,28.76,MXN,I
V00077983,2026-02-05 07:02:03,T003,CN-00013,1,197.16,MXN,I
V00077984,2026-02-05 10:03:23,T018,CN-00053,4,539.8,MXN,I
V00077985,2026-02-05 12:27:15,T030,CN-00016,6,498.19,MXN,I
V00077986,2026-02-05 20:03:47,T018,CN-00059,6,1506.97,MXN,I
V00077987,2026-02-05 14:07:27,T023,CN-00003,1,160.96,MXN,I
V00077988,2026-02-05 14:08:26,T031,CN-00039,1,813.03,MXN,I
V00077989,2026-02-05 09:48:17,T011,CN-00037,3,658.57,MXN,I
V00077990,2026-02-05 09:14:50,T020,CN-00025,1,47.68,MXN,I
V00077991,2026-02-05 12:18:23,T010,CN-00002,1,128.56,MXN,I
V00077992,2026-02-05 14:12:48,T009,CN-00065,2,414.79,MXN,I
V00077993,2026-02-05 07:13:42,T011,CN-00021,1,26.4,MXN,I
V00077994,2026-02-05 16:21:24,T003,CN-00021,1,26.51,MXN,I
V00077995,2026-02-05 16:24:49,T035,CN-00048,4,99.46,MXN,I
V00077996,2026-02-05 15:18:20,T033,CN-00018,1,239.91,MXN,E
V00077997,2026-02-05 14:27:24,T010,CN-00004,1,680.35,MXN,I
V00077998,2026-02-05 21:05:45,T015,CN-00038,1,345.42,MXN,I
V00077999,2026-02-05 11:29:18,T022,CN-00045,1,96.46,MXN,I
V00078000,2026-02-05 16:55:26,T024,CN-00070,1,388.95,MXN,I
V00078001,2026-02-05 18:10:31,T010,CN-00034,1,110.2,MXN,I
V00078002,2026-02-05 10:44:07,T026,CN-00062,1,170.12,MXN,I
V00078003,2026-02-05 12:17:05,T008,CN-00044,1,243.45,MXN,I
V00078004,2026-02-05 10:40:09,T022,CN-00011,1,29.8,MXN,I
V00078005,2026-02-05 09:09:01,T028,CN-00062,1,161.4,MXN,I
V00078006,2026-02-05 13:37:06,T018,CN-00012,3,398.41,MXN,I
V00078007,2026-02-05 15:56:19,T008,CN-00051,1,496.15,MXN,I
V00078008,2026-02-05 07:16:15,T012,CN-00062,3,511.07,MXN,I
V00078009,2026-02-05 10:07:47,T034,CN-00014,1,330.89,MXN,I
V00078010,2026-02-05 11:58:58,T020,CN-00043,1,187.24,MXN,I
V00078011,2026-02-05 16:35:08,T016,CN-00044,2,480.45,MXN,I
V00078012,2026-02-05 07:57:49,T002,CN-00057,2,383.98,MXN,I
V00078013,2026-02-05 12:19:40,T040,CN-00010,3,1114.31,MXN,I
V00078014,2026-02-05 07:00:55,T029,CN-00021,9,226.96,MXN,P
V00078015,2026-02-05 15:30:15,T009,CN-00059,1,264.72,MXN,I
V00078016,2026-02-05 15:09:00,T024,CN-00029,1,632.69,MXN,I
V00078017,2026-02-05 11:58:40,T032,CN-00057,1,181.62,MXN,I
V00078018,2026-02-05 16:21:46,T021,CN-00046,1,541.9,MXN,I
V00078019,2026-02-05 16:01:38,T033,CN-00020,1,578.76,MXN,I
V00078020,2026-02-05 07:11:16,T034,CN-00001,1,75.23,MXN,I
V00078021,2026-02-05 09:16:05,T003,CN-00052,1,170.41,MXN,I
V00078022,2026-02-06 09:20:00,T026,CN-00055,3,1949.47,MXN,I
V00078023,2026-02-06 17:44:06,T010,CN-00044,4,1025.21,MXN,I
V00078024,2026-02-06 07:59:22,T002,CN-00063,6,509.71,MXN,I
V00078025,2026-02-06 15:13:43,T034,CN-00036,1,304.71,MXN,I
V00078026,2026-02-06 07:40:15,T022,CN-00012,4,528.42,MXN,I
V00078027,2026-02-06 10:42:00,T030,CN-00001,2,144.16,MXN,I
V00078028,2026-02-06 19:56:34,T030,CN-00044,1,243.29,MXN,I
V00078029,2026-02-06 18:05:58,T004,CN-00068,3,117.04,MXN,I
V00078030,2026-02-06 15:44:15,T009,CN-00039,1,789.81,MXN,I
V00078031,2026-02-06 12:55:16,T005,CN-00052,1,173.46,MXN,I
V00078032,2026-02-06 17:51:11,T023,CN-00023,2,317.16,MXN,I
V00078033,2026-02-06 12:01:51,T001,CN-00065,1,205.12,MXN,I
V00078034,2026-02-06 10:11:10,T034,CN-00012,1,138.24,MXN,I
V00078035,2026-02-06 09:34:10,T008,CN-00064,1,82.75,MXN,I
V00078036,2026-02-06 11:18:22,T029,CN-00062,3,495.43,MXN,I
V00078037,2026-02-06 07:43:46,T035,CN-00058,3,231.63,MXN,I
V00078038,2026-02-06 14:46:26,T037,CN-00065,1,201.29,MXN,I
V00078039,2026-02-06 16:23:07,T030,CN-00025,1,49.31,MXN,I
V00078040,2026-02-06 07:29:18,T027,CN-00025,1,47.41,MXN,I
V00078041,2026-02-06 11:48:36,T029,CN-00038,1,332.8,MXN,I
V00078042,2026-02-06 13:05:43,T038,CN-00065,5,1022.57,MXN,I
V00078043,2026-02-06 13:45:40,T013,CN-00070,2,743.26,MXN,I
V00078044,2026-02-06 12:23:00,T028,CN-00067,3,883.36,MXN,I
V00078045,2026-02-06 09:41:43,T014,CN-00035,3,429.0,MXN,I
V00078046,2026-02-06 08:09:19,T027,CN-00014,1,358.93,MXN,I
V00078047,2026-02-06 08:53:00,T032,CN-00035,1,143.57,MXN,I
V00078048,2026-02-06 13:43:48,T015,CN-00008,1,37.09,MXN,I
V00078049,2026-02-06 19:57:26,T037,CN-00048,1,25.05,MXN,I
V00078050,2026-02-06 15:58:48,T027,CN-00026,1,159.81,MXN,I
V00078051,2026-02-06 15:34:08,T026,CN-00023,3,465.54,MXN,I
V00078052,2026-02-06 19:36:30,T027,CN-00053,4,549.76,MXN,E
V00078053,2026-02-06 15:19:35,T010,CN-00010,1,371.94,MXN,I
V00078054,2026-02-06 17:33:59,T037,CN-00030,2,466.02,MXN,I
V00078055,2026-02-06 15:06:38,T009,CN-00008,1,38.74,MXN,I
V00078056,2026-02-06 07:25:05,T025,CN-00051,3,1395.5,MXN,I
V00078057,2026-02-06 13:27:06,T014,CN-00036,2,650.52,MXN,I
V00078058,2026-02-06 11:45:02,T035,CN-00017,1,159.74,MXN,I
V00078059,2026-02-06 08:48:23,T016,CN-00016,1,86.06,MXN,I
V00078060,2026-02-06 17:35:17,T001,CN-00031,1,529.9,MXN,I
V00078061,2026-02-06 16:37:03,T028,CN-00065,1,198.34,MXN,I
V00078062,2026-02-06 17:37:41,T003,CN-00014,1,350.45,MXN,I
V00078063,2026-02-06 16:29:03,T019,CN-00036,4,1220.2,MXN,I
V00078064,2026-02-06 15:01:22,T033,CN-00024,1,326.31,MXN,I
V00078065,2026-02-06 20:37:23,T018,CN-00001,1,76.69,MXN,I
V00078066,2026-02-06 16:52:41,T040,CN-00004,1,714.35,MXN,P
V00078067,2026-02-06 19:48:36,T034,CN-00026,6,919.25,MXN,I
V00078068,2026-02-06 13:17:23,T038,CN-00070,1,388.05,MXN,I
V00078069,2026-02-06 18:16:49,T003,CN-00033,3,781.13,MXN,I
V00078070,2026-02-06 18:42:05,T027,CN-00045,1,103.06,MXN,I
V00078071,2026-02-06 13:20:47,T037,CN-00067,1,284.61,MXN,I
V00078072,2026-02-06 07:27:12,T030,CN-00059,4,995.78,MXN,I
V00078073,2026-02-06 13:13:04,T040,CN-00017,1,160.23,MXN,I
V00078074,2026-02-06 14:15:52,T002,CN-00046,1,519.01,MXN,I
V00078075,2026-02-06 16:06:08,T036,CN-00044,1,240.38,MXN,I
V00078076,2026-02-06 15:47:06,T018,CN-00037,1,228.73,MXN,I
V00078077,2026-02-06 13:02:52,T023,CN-00050,2,175.67,MXN,I
V00078078,2026-02-06 15:12:23,T025,CN-00037,1,215.94,MXN,I
V00078079,2026-02-06 12:07:29,T002,CN-00012,1,138.45,MXN,I
V00078080,2026-02-06 16:15:57,T033,CN-00012,1,138.77,MXN,I
V00078081,2026-02-06 18:26:17,T018,CN-00019,1,262.93,MXN,I
V00078082,2026-02-06 21:28:57,T012,CN-00042,1,86.98,MXN,I
V00078083,2026-02-06 18:41:19,T004,CN-00028,1,374.14,MXN,I
V00078084,2026-02-06 08:28:51,T018,CN-00016,1,84.91,MXN,I
V00078085,2026-02-06 10:38:56,T009,CN-00063,1,82.11,MXN,I
V00078086,2026-02-06 07:15:30,T030,CN-00012,1,133.47,MXN,I
V00078087,2026-02-06 12:09:36,T006,CN-00005,1,21.09,MXN,I
V00078088,2026-02-06 13:14:17,T036,CN-00021,2,49.78,MXN,I
V00078089,2026-02-06 16:53:57,T023,CN-00037,3,675.04,MXN,I
V00078090,2026-02-06 15:18:44,T030,CN-00063,1,84.86,MXN,I
V00078091,2026-02-06 12:26:10,T027,CN-00035,1,141.98,MXN,I
V00078092,2026-02-06 10:06:25,T027,CN-00070,1,385.24,MXN,I
V00078093,2026-02-06 11:12:34,T028,CN-00005,1,20.93,MXN,E
V00078094,2026-02-06 11:54:44,T029,CN-00027,1,86.44,MXN,I
V00078095,2026-02-06 07:28:34,T018,CN-00012,1,128.78,MXN,I
V00078096,2026-02-06 14:57:36,T015,CN-00063,2,166.87,MXN,I
V00078097,2026-02-06 10:40:04,T036,CN-00066,2,115.64,MXN,I
V00078098,2026-02-06 12:16:05,T017,CN-00003,1,155.64,MXN,I
V00078099,2026-02-06 17:43:01,T036,CN-00025,1,49.27,MXN,I
V00078100,2026-02-06 07:17:41,T009,CN-00066,3,172.53,MXN,I
V00078101,2026-02-06 13:49:50,T025,CN-00040,1,53.32,MXN,I
V00078102,2026-02-06 12:50:20,T004,CN-00029,1,621.39,MXN,I
V00078103,2026-02-06 15:36:11,T018,CN-00042,1,86.28,MXN,I
V00078104,2026-02-06 12:03:42,T013,CN-00068,1,39.88,MXN,I
V00078105,2026-02-06 07:05:06,T013,CN-00060,1,197.11,MXN,I
V00078106,2026-02-06 10:33:41,T028,CN-00061,5,1493.68,MXN,I
V00078107,2026-02-06 12:10:04,T034,CN-00001,1,74.03,MXN,I
V00078108,2026-02-06 17:29:54,T033,CN-00052,1,173.11,MXN,I
V00078109,2026-02-06 14:55:45,T017,CN-00058,1,80.16,MXN,I
V00078110,2026-02-06 11:04:45,T007,CN-00051,1,477.68,MXN,N
V00078111,2026-02-06 07:11:57,T012,CN-00018,1,245.93,MXN,I
V00078112,2026-02-06 09:42:14,T023,CN-00017,3,486.37,MXN,I
V00078113,2026-02-06 11:52:09,T024,CN-00058,1,79.37,MXN,I
V00078114,2026-02-06 15:09:58,T014,CN-00049,2,169.36,MXN,I
V00078115,2026-02-06 12:59:43,T030,CN-00033,1,257.41,MXN,I
V00078116,2026-02-06 17:43:59,T013,CN-00045,5,508.98,MXN,I
V00078117,2026-02-06 14:50:16,T022,CN-00045,1,99.0,MXN,I
V00078118,2026-02-06 12:17:33,T032,CN-00034,1,109.88,MXN,I
V00078119,2026-02-06 07:16:01,T020,CN-00019,1,277.55,MXN,I
V00078120,2026-02-06 16:16:37,T016,CN-00045,1,95.75,MXN,I
V00078121,2026-02-06 08:09:46,T001,CN-00068,4,161.11,MXN,I
V00078122,2026-02-06 13:37:41,T010,CN-00010,2,733.06,MXN,I
V00078123,2026-02-06 17:17:02,T031,CN-00055,1,600.7,MXN,I
V00078124,2026-02-06 10:13:59,T031,CN-00013,1,193.62,MXN,I
V00078125,2026-02-06 14:27:08,T031,CN-00011,1,29.31,MXN,I
V00078126,2026-02-06 12:01:43,T039,CN-00042,1,86.47,MXN,I
V00078127,2026-02-06 11:36:54,T029,CN-00030,1,222.0,MXN,I
V00078128,2026-02-06 10:38:56,T020,CN-00032,1,96.83,MXN,I
V00078129,2026-02-06 13:24:13,T035,CN-00005,1,19.65,MXN,I
V00078130,2026-02-06 15:46:47,T022,CN-00058,2,152.99,MXN,I
V00078131,2026-02-06 07:42:49,T030,CN-00001,1,73.48,MXN,I
V00078132,2026-02-06 18:22:18,T034,CN-00039,1,818.48,MXN,I
V00078133,2026-02-06 12:07:05,T014,CN-00041,1,76.28,MXN,I
V00078134,2026-02-06 16:09:48,T018,CN-00047,1,514.53,MXN,E
V00078135,2026-02-06 10:21:27,T040,CN-00035,1,143.89,MXN,I
V00078136,2026-02-06 16:31:19,T007,CN-00058,2,153.93,MXN,I
V00078137,2026-02-06 13:49:36,T031,CN-00031,1,532.62,MXN,I
V00078138,2026-02-06 13:04:01,T018,CN-00067,1,280.55,MXN,I
V00078139,2026-02-06 10:16:58,T028,CN-00013,1,194.52,MXN,I
V00078140,2026-02-06 17:02:05,T005,CN-00012,1,136.92,MXN,I
V00078141,2026-02-06 14:50:16,T033,CN-00056,1,16.77,MXN,I
V00078142,2026-02-06 17:38:16,T003,CN-00009,1,638.35,MXN,I
V00078143,2026-02-06 14:52:01,T036,CN-00011,1,28.91,MXN,I
V00078144,2026-02-06 11:34:43,T026,CN-00009,2,1205.27,MXN,I
V00078145,2026-02-06 15:46:14,T031,CN-00048,1,23.63,MXN,I
V00078146,2026-02-06 07:44:57,T004,CN-00046,1,545.24,MXN,I
V00078147,2026-02-06 15:52:38,T015,CN-00057,1,192.2,MXN,I
V00078148,2026-02-06 08:56:53,T033,CN-00042,1,88.92,MXN,I
V00078149,2026-02-06 15:34:12,T038,CN-00037,2,428.77,MXN,I
V00078150,2026-02-06 12:05:40,T023,CN-00062,1,163.35,MXN,I
V00078151,2026-02-06 15:08:35,T009,CN-00030,1,217.4,MXN,I
V00078152,2026-02-06 16:14:13,T027,CN-00021,1,26.02,MXN,I
V00078153,2026-02-06 08:14:30,T007,CN-00062,3,516.25,MXN,I
V00078154,2026-02-06 15:29:46,T037,CN-00021,3,79.35,MXN,I
V00078155,2026-02-06 07:38:24,T010,CN-00064,1,87.52,MXN,I
V00078156,2026-02-06 12:12:40,T024,CN-00068,1,40.19,MXN,I
V00078157,2026-02-06 10:34:40,T040,CN-00026,4,644.96,MXN,I
V00078158,2026-02-06 07:46:08,T018,CN-00042,1,86.37,MXN,I
V00078159,2026-02-06 17:11:58,T029,CN-00033,1,273.03,MXN,I
V00078160,2026-02-06 13:51:42,T016,CN-00003,1,158.41,MXN,I
V00078161,2026-02-06 13:15:00,T011,CN-00015,1,356.94,MXN,I
V00078162,2026-02-06 11:11:15,T035,CN-00062,1,169.16,MXN,I
V00078163,2026-02-06 11:07:09,T010,CN-00068,2,80.28,MXN,I
V00078164,2026-02-06 19:16:00,T023,CN-00025,1,50.44,MXN,I
V00078165,2026-02-06 16:57:03,T030,CN-00065,1,201.89,MXN,I
V00078166,2026-02-06 16:53:11,T037,CN-00001,8,601.43,MXN,I
V00078167,2026-02-06 15:34:18,T033,CN-00002,1,127.45,MXN,E
V00078168,2026-02-06 13:43:17,T023,CN-00008,1,37.76,MXN,E
V00078169,2026-02-06 14:25:11,T033,CN-00037,1,218.75,MXN,I
V00078170,2026-02-06 10:59:25,T011,CN-00020,1,617.76,MXN,I
V00078171,2026-02-06 12:22:31,T017,CN-00012,1,134.1,MXN,E
V00078172,2026-02-06 17:42:39,T005,CN-00001,2,151.52,MXN,I
V00078173,2026-02-06 11:09:07,T012,CN-00047,1,489.77,MXN,I
V00078174,2026-02-06 07:19:40,T031,CN-00070,1,364.17,MXN,I
V00078175,2026-02-06 07:37:44,T036,CN-00014,2,713.42,MXN,I
V00078176,2026-02-06 13:03:08,T013,CN-00015,2,723.51,MXN,I
